age,cohort,model_prop_f,model_prop_m
20,1995.0,0.6767842493847416,0.0
21,1995.0,0.9004115226337449,0.0
22,1995.0,0.9545829892650702,0.0
23,1995.0,0.9917081260364843,0.0
24,1995.0,0.9925311203319502,0.0
25,1995.0,0.9991666666666666,0.0
26,1995.0,0.9991617770326907,0.0
27,1995.0,0.9991610738255033,0.0
28,1995.0,1.0,0.0
29,1995.0,1.0,0.0
30,1995.0,1.0,0.0
12,1996.0,0.0,0.0
13,1996.0,0.005537974683544304,0.0
14,1996.0,0.015043547110055424,0.0
15,1996.0,0.04675118858954041,0.0
16,1996.0,0.09610802223987291,0.0
17,1996.0,0.24264120922832141,0.0
18,1996.0,0.401593625498008,0.0
19,1996.0,0.5761217948717948,0.0
20,1996.0,0.6642628205128205,0.0
21,1996.0,0.7419614147909968,0.0
