trial_idx,bin,value
7727,1,0.06204081437788493
7727,2,0.10938775085045024
7727,3,0.12163264910488326
7728,0,0.7069387856667816
7728,1,0.06204081437788493
7728,2,0.10938775085045024
7728,3,0.12163264910488326
7736,0,0.7069387856667816
7736,1,0.06204081437788493
7736,2,0.10938775085045024
7736,3,0.12163264910488326
8068,0,0.7069387856667816
8068,1,0.06204081437788493
8068,2,0.10938775085045024
8068,3,0.12163264910488326
7745,0,0.7069387856667816
7745,1,0.06204081437788493
7745,2,0.10938775085045024
7745,3,0.12163264910488326
7668,0,0.7069387856667816
7668,1,0.06204081437788493
7668,2,0.10938775085045024
7668,3,0.12163264910488326
8168,0,0.7069387856667816
8168,1,0.06204081437788493
8168,2,0.10938775085045024
8168,3,0.12163264910488326
8167,0,0.7069387856667816
8167,1,0.06204081437788493
8167,2,0.10938775085045024
8167,3,0.12163264910488326
7671,0,0.7069387856667816
7671,1,0.06204081437788493
7671,2,0.10938775085045024
7671,3,0.12163264910488326
7721,0,0.7069387856667816
7721,1,0.06204081437788493
7721,2,0.10938775085045024
7721,3,0.12163264910488326
6073,0,0.6376529725108097
6073,1,0.04735216905609831
6073,2,0.16150063010292662
6073,3,0.15349422833016543
7436,0,0.6837232538408484
7436,1,0.046540722898340846
7436,2,0.13711998835154637
7436,3,0.13261603490926435
7437,0,0.6837232538408484
7437,1,0.046540722898340846
7437,2,0.13711998835154637
7437,3,0.13261603490926435
7467,0,0.6837232538408484
7467,1,0.046540722898340846
7467,2,0.13711998835154637
7467,3,0.13261603490926435
7433,0,0.6837232538408484
7433,1,0.046540722898340846
7433,2,0.13711998835154637
7433,3,0.13261603490926435
7430,0,0.6837232538408484
7430,1,0.046540722898340846
7430,2,0.13711998835154637
7430,3,0.13261603490926435
7428,0,0.6837232538408484
7428,1,0.046540722898340846
7428,2,0.13711998835154637
7428,3,0.13261603490926435
3829,0,0.6410887921989175
3829,1,0.08707968682490225
3829,2,0.1341298236810939
3829,3,0.13770169729508644
1180,0,0.6717973715400469
1180,1,0.11998545032486566
1180,2,0.08944370314072658
1180,3,0.11877347499436082
5710,0,0.6462554112860827
5710,1,0.03915319803924459
5710,2,0.18814020439703377
5710,3,0.12645118627763896
6163,0,0.658259918958566
6163,1,0.0442862361926306
6163,2,0.17074936494117052
6163,3,0.12670447990763295
9597,0,0.7178916080164145
9597,1,0.06978471181860331
9597,2,0.10071764189009756
9597,3,0.11160603827488468
9599,0,0.7178916080164145
9599,1,0.06978471181860331
9599,2,0.10071764189009756
9599,3,0.11160603827488468
9600,0,0.7178916080164145
9600,1,0.06978471181860331
9600,2,0.10071764189009756
9600,3,0.11160603827488468
9601,0,0.7178916080164145
9601,1,0.06978471181860331
9601,2,0.10071764189009756
9601,3,0.11160603827488468
9598,0,0.7178916080164145
9598,1,0.06978471181860331
9598,2,0.10071764189009756
9598,3,0.11160603827488468
6035,0,0.6359966671351139
6035,1,0.046539236479206963
6035,2,0.18603823589437285
6035,3,0.13142586049130622
6036,0,0.6359966671351139
6036,1,0.046539236479206963
6036,2,0.18603823589437285
6036,3,0.13142586049130622
4466,0,0.6485564867663328
4466,1,0.047624462411307085
4466,2,0.16003637128910145
4466,3,0.14378267953325863
9163,0,0.7164604039979958
9163,1,0.061509899531705214
9163,2,0.09987624135695189
9163,3,0.12215345511334712
9164,0,0.7164604039979958
9164,1,0.061509899531705214
9164,2,0.09987624135695189
9164,3,0.12215345511334712
9166,0,0.7164604039979958
9166,1,0.061509899531705214
9166,2,0.09987624135695189
9166,3,0.12215345511334712
9169,0,0.7164604039979958
9169,1,0.061509899531705214
9169,2,0.09987624135695189
9169,3,0.12215345511334712
9174,0,0.7164604039979958
9174,1,0.061509899531705214
9174,2,0.09987624135695189
9174,3,0.12215345511334712
9176,0,0.7164604039979958
9176,1,0.061509899531705214
9176,2,0.09987624135695189
9176,3,0.12215345511334712
7522,0,0.7024842408631891
7522,1,0.07012956558400756
7522,2,0.09889456705671777
7522,3,0.1284916264960856
7605,0,0.7024842408631891
7605,1,0.07012956558400756
7605,2,0.09889456705671777
7605,3,0.1284916264960856
7511,0,0.7024842408631891
7511,1,0.07012956558400756
7511,2,0.09889456705671777
7511,3,0.1284916264960856
7510,0,0.7024842408631891
7510,1,0.07012956558400756
7510,2,0.09889456705671777
7510,3,0.1284916264960856
7690,0,0.7024842408631891
7690,1,0.07012956558400756
7690,2,0.09889456705671777
7690,3,0.1284916264960856
7686,0,0.7024842408631891
7686,1,0.07012956558400756
