trial_idx,bin,value
7707,2,0.2851515201485966
7707,3,0.3496023862426142
7709,0,0.28346954409159386
7709,1,0.08177654951719536
7709,2,0.2851515201485966
7709,3,0.3496023862426142
7711,0,0.28346954409159386
7711,1,0.08177654951719536
7711,2,0.2851515201485966
7711,3,0.3496023862426142
7713,0,0.28346954409159386
7713,1,0.08177654951719536
7713,2,0.2851515201485966
7713,3,0.3496023862426142
7624,0,0.28346954409159386
7624,1,0.08177654951719536
7624,2,0.2851515201485966
7624,3,0.3496023862426142
7715,0,0.28346954409159386
7715,1,0.08177654951719536
7715,2,0.2851515201485966
7715,3,0.3496023862426142
7719,0,0.28346954409159386
7719,1,0.08177654951719536
7719,2,0.2851515201485966
7719,3,0.3496023862426142
7863,0,0.28346954409159386
7863,1,0.08177654951719536
7863,2,0.2851515201485966
7863,3,0.3496023862426142
8157,0,0.28346954409159386
8157,1,0.08177654951719536
8157,2,0.2851515201485966
8157,3,0.3496023862426142
7727,0,0.28346954409159386
7727,1,0.08177654951719536
7727,2,0.2851515201485966
7727,3,0.3496023862426142
7728,0,0.28346954409159386
7728,1,0.08177654951719536
7728,2,0.2851515201485966
7728,3,0.3496023862426142
7736,0,0.28346954409159386
7736,1,0.08177654951719536
7736,2,0.2851515201485966
7736,3,0.3496023862426142
8068,0,0.28346954409159386
8068,1,0.08177654951719536
8068,2,0.2851515201485966
8068,3,0.3496023862426142
7745,0,0.28346954409159386
7745,1,0.08177654951719536
7745,2,0.2851515201485966
7745,3,0.3496023862426142
7668,0,0.28346954409159386
7668,1,0.08177654951719536
7668,2,0.2851515201485966
7668,3,0.3496023862426142
8168,0,0.28346954409159386
8168,1,0.08177654951719536
8168,2,0.2851515201485966
8168,3,0.3496023862426142
8167,0,0.28346954409159386
8167,1,0.08177654951719536
8167,2,0.2851515201485966
8167,3,0.3496023862426142
7671,0,0.28346954409159386
7671,1,0.08177654951719536
7671,2,0.2851515201485966
7671,3,0.3496023862426142
7721,0,0.28346954409159386
7721,1,0.08177654951719536
7721,2,0.2851515201485966
7721,3,0.3496023862426142
6073,0,0.28265377000780234
6073,1,0.07432630887308836
6073,2,0.2678610199521753
6073,3,0.375158901166934
7436,0,0.29874267985934394
7436,1,0.06086811287851906
7436,2,0.2890996317662969
7436,3,0.3512895754958401
7437,0,0.29874267985934394
7437,1,0.06086811287851906
7437,2,0.2890996317662969
7437,3,0.3512895754958401
7467,0,0.29874267985934394
7467,1,0.06086811287851906
7467,2,0.2890996317662969
7467,3,0.3512895754958401
7433,0,0.29874267985934394
7433,1,0.06086811287851906
7433,2,0.2890996317662969
7433,3,0.3512895754958401
7430,0,0.29874267985934394
7430,1,0.06086811287851906
7430,2,0.2890996317662969
7430,3,0.3512895754958401
7428,0,0.29874267985934394
7428,1,0.06086811287851906
7428,2,0.2890996317662969
7428,3,0.3512895754958401
3829,0,0.2754092340720026
3829,1,0.051097890901030306
3829,2,0.30691048693002937
3829,3,0.3665823880969377
1180,0,0.29291125239713656
1180,1,0.11077790159777251
1180,2,0.23212153175087574
1180,3,0.3641893142542152
5710,0,0.3019397712466394
5710,1,0.06922379816463964
5710,2,0.29310611338326875
5710,3,0.3357303172054522
6163,0,0.3050237856439928
6163,1,0.0620450626853917
6163,2,0.3056624128176816
6163,3,0.32726873885293395
9597,0,0.30905854317698456
9597,1,0.07679540856568662
9597,2,0.28285899018295574
9597,3,0.3312870580743731
9599,0,0.30905854317698456
9599,1,0.07679540856568662
9599,2,0.28285899018295574
9599,3,0.3312870580743731
9600,0,0.30905854317698456
9600,1,0.07679540856568662
9600,2,0.28285899018295574
9600,3,0.3312870580743731
9601,0,0.30905854317698456
9601,1,0.07679540856568662
9601,2,0.28285899018295574
9601,3,0.3312870580743731
9598,0,0.30905854317698456
9598,1,0.07679540856568662
9598,2,0.28285899018295574
9598,3,0.3312870580743731
6035,0,0.29241418355607457
6035,1,0.06420005565345818
6035,2,0.2923591439183762
6035,3,0.351026616872091
6036,0,0.29241418355607457
6036,1,0.06420005565345818
6036,2,0.2923591439183762
6036,3,0.351026616872091
4466,0,0.28137799499890814
4466,1,0.05901393713910936
4466,2,0.29238591800852876
4466,3,0.36722214985345375
9163,0,0.30250517531592636
9163,1,0.07371332468335443
9163,2,0.26504833908491965
9163,3,0.3587331609157996
9164,0,0.30250517531592636
9164,1,0.07371332468335443
9164,2,0.26504833908491965
9164,3,0.3587331609157996
9166,0,0.30250517531592636
9166,1,0.07371332468335443
9166,2,0.26504833908491965
9166,3,0.3587331609157996
9169,0,0.30250517531592636
9169,1,0.07371332468335443
9169,2,0.26504833908491965
9169,3,0.3587331609157996
9174,0,0.30250517531592636
9174,1,0.07371332468335443
9174,2,0.26504833908491965
9174,3,0.3587331609157996
9176,0,0.30250517531592636
9176,1,0.07371332468335443
9176,2,0.26504833908491965
9176,3,0.3587331609157996
7522,0,0.29940305765179365
7522,1,0.08072795489069806
7522,2,0.29324884757367037
7522,3,0.3266201398838379
7605,0,0.29940305765179365
7605,1,0.08072795489069806
7605,2,0.29324884757367037
7605,3,0.3266201398838379
7511,0,0.29940305765179365
7511,1,0.08072795489069806
7511,2,0.29324884757367037
7511,3,0.3266201398838379
7510,0,0.29940305765179365
7510,1,0.08072795489069806
7510,2,0.29324884757367037
7510,3,0.3266201398838379
7690,0,0.29940305765179365
7690,1,0.08072795489069806
7690,2,0.29324884757367037
7690,3,0.3266201398838379
7686,0,0.29940305765179365
7686,1,0.08072795489069806
7686,2,0.29324884757367037
7686,3,0.3266201398838379
7696,0,0.29940305765179365
7696,1,0.08072795489069806
7696,2,0.29324884757367037
7696,3,0.3266201398838379
7694,0,0.29940305765179365
7694,1,0.08072795489069806
7694,2,0.29324884757367037
7694,3,0.3266201398838379
7684,0,0.29940305765179365
7684,1,0.08072795489069806
7684,2,0.29324884757367037
7684,3,0.3266201398838379
7689,0,0.29940305765179365
7689,1,0.08072795489069806
7689,2,0.29324884757367037
7689,3,0.3266201398838379
7692,0,0.29940305765179365
7692,1,0.08072795489069806
7692,2,0.29324884757367037
7692,3,0.3266201398838379
7523,0,0.29940305765179365
7523,1,0.08072795489069806
7523,2,0.29324884757367037
7523,3,0.3266201398838379
7698,0,0.29940305765179365
7698,1,0.08072795489069806
7698,2,0.29324884757367037
7698,3,0.3266201398838379
7699,0,0.29940305765179365
7699,1,0.08072795489069806
7699,2,0.29324884757367037
7699,3,0.3266201398838379
7701,0,0.29940305765179365
7701,1,0.08072795489069806
7701,2,0.29324884757367037
7701,3,0.3266201398838379
7603,0,0.29940305765179365
7603,1,0.08072795489069806
7603,2,0.29324884757367037
7603,3,0.3266201398838379
7578,0,0.29940305765179365
7578,1,0.08072795489069806
7578,2,0.29324884757367037
7578,3,0.3266201398838379
7702,0,0.29940305765179365
7702,1,0.08072795489069806
7702,2,0.29324884757367037
7702,3,0.3266201398838379
1151,0,0.3141982370051045
1151,1,0.06147461105094555
1151,2,0.2610909216520186
1151,3,0.36323623029193136
5192,0,0.26814000153613465
5192,1,0.056374066275623996
5192,2,0.3043100693534796
5192,3,0.3711758628347618
4846,0,0.2814011329251655
4846,1,0.0681471563292164
4846,2,0.2982282249011855
4846,3,0.35222348584443264
4796,0,0.28335063473471717
4796,1,0.061006000200402956
4796,2,0.3160212095555818
4796,3,0.3396221555092981
4752,0,0.28335063473471717
4752,1,0.061006000200402956
4752,2,0.3160212095555818
4752,3,0.3396221555092981
1987,0,0.311282300279996
1987,1,0.06186092081842084
1987,2,0.2614236678043696
1987,3,0.3654331110972136
