trial_idx,bin,value
7537,4,6117.3341064453125
7537,5,11114.59619140625
7537,6,14560.95361328125
7537,7,15164.015625
7537,8,15336.373046875
7537,9,14561.05859375
7537,10,13268.6640625
7537,11,10339.21875
7537,12,6117.37109375
7537,13,3274.0859375
7537,14,1723.203125
7537,15,775.44140625
9664,0,0.0
9664,1,86.15959930419922
9664,2,1292.3939514160156
9664,3,4911.095886230469
9664,4,10252.99755859375
9664,5,12923.94970703125
9664,6,16887.2177734375
9664,7,15508.65234375
9664,8,17490.466796875
9664,9,14216.42578125
9664,10,12751.703125
9664,11,9391.45703125
9664,12,6203.53125
9664,13,3187.92578125
9664,14,1637.041015625
9664,15,1120.080078125
9778,0,0.0
9778,1,0.0
9778,2,1292.3939666748047
9778,3,3791.021728515625
9778,4,7582.04638671875
9778,5,13096.2685546875
9778,6,13182.39404296875
9778,7,15939.4482421875
9778,8,15767.1845703125
9778,9,16111.94921875
9778,10,13268.6640625
9778,11,8874.49609375
9778,12,5686.5703125
9778,13,3274.0859375
9778,14,1464.72265625
9778,15,603.12109375
8602,0,0.0
8602,1,86.15959930419922
8602,2,689.2767944335938
8602,3,4652.617431640625
8602,4,7668.2069091796875
8602,5,12148.51220703125
8602,6,16025.64990234375
8602,7,15164.015625
8602,8,15164.0810546875
8602,9,16025.7890625
8602,10,13268.6640625
8602,11,10080.73828125
8602,12,5600.41015625
8602,13,2843.28515625
8602,14,2240.1640625
8602,15,775.44140625
8605,0,0.0
8605,1,86.15959930419922
8605,2,689.2767944335938
8605,3,4652.617431640625
8605,4,7668.2069091796875
8605,5,12148.51220703125
8605,6,16025.64990234375
8605,7,15164.015625
8605,8,15164.0810546875
8605,9,16025.7890625
8605,10,13268.6640625
8605,11,10080.73828125
8605,12,5600.41015625
8605,13,2843.28515625
8605,14,2240.1640625
8605,15,775.44140625
8608,0,0.0
8608,1,86.15959930419922
8608,2,689.2767944335938
8608,3,4652.617431640625
8608,4,7668.2069091796875
8608,5,12148.51220703125
8608,6,16025.64990234375
8608,7,15164.015625
8608,8,15164.0810546875
8608,9,16025.7890625
8608,10,13268.6640625
8608,11,10080.73828125
8608,12,5600.41015625
8608,13,2843.28515625
8608,14,2240.1640625
8608,15,775.44140625
8611,0,0.0
8611,1,86.15959930419922
8611,2,689.2767944335938
8611,3,4652.617431640625
8611,4,7668.2069091796875
8611,5,12148.51220703125
8611,6,16025.64990234375
8611,7,15164.015625
8611,8,15164.0810546875
8611,9,16025.7890625
8611,10,13268.6640625
8611,11,10080.73828125
8611,12,5600.41015625
8611,13,2843.28515625
8611,14,2240.1640625
8611,15,775.44140625
8603,0,0.0
8603,1,86.15959930419922
8603,2,689.2767944335938
8603,3,4652.617431640625
8603,4,7668.2069091796875
8603,5,12148.51220703125
8603,6,16025.64990234375
8603,7,15164.015625
8603,8,15164.0810546875
8603,9,16025.7890625
8603,10,13268.6640625
8603,11,10080.73828125
8603,12,5600.41015625
8603,13,2843.28515625
8603,14,2240.1640625
8603,15,775.44140625
8610,0,0.0
8610,1,86.15959930419922
8610,2,689.2767944335938
8610,3,4652.617431640625
8610,4,7668.2069091796875
8610,5,12148.51220703125
8610,6,16025.64990234375
8610,7,15164.015625
8610,8,15164.0810546875
8610,9,16025.7890625
8610,10,13268.6640625
8610,11,10080.73828125
8610,12,5600.41015625
8610,13,2843.28515625
8610,14,2240.1640625
8610,15,775.44140625
8614,0,0.0
8614,1,86.15959930419922
8614,2,689.2767944335938
8614,3,4652.617431640625
8614,4,7668.2069091796875
8614,5,12148.51220703125
8614,6,16025.64990234375
8614,7,15164.015625
8614,8,15164.0810546875
8614,9,16025.7890625
8614,10,13268.6640625
8614,11,10080.73828125
8614,12,5600.41015625
8614,13,2843.28515625
8614,14,2240.1640625
8614,15,775.44140625
7273,0,0.0
7273,1,172.31919860839844
7273,2,603.1171875
7273,3,4307.979248046875
7273,4,8702.122436523438
7273,5,11890.033203125
7273,6,14647.1005859375
7273,7,16111.7666015625
7273,8,17231.9375
7273,9,14561.0537109375
7273,10,11890.1015625
7273,11,9305.296875
7273,12,4911.12890625
7273,13,3101.765625
7273,14,1033.921875
7273,15,516.9609375
7972,0,0.0
7972,1,0.0
7972,2,947.7555999755859
7972,3,3963.3406372070312
7972,4,8702.122192382812
